edge,status,seconds,clauses,returncode
124:264,NOT_VERIFIED,1.787268,13919,1
124:281,NOT_VERIFIED,1.710467,13919,1
124:311,NOT_VERIFIED,2.219867,13919,1
125:3,NOT_VERIFIED,1.996381,13919,1
125:47,VERIFIED,2.460102,13919,0
125:63,NOT_VERIFIED,1.758504,13919,1
125:71,NOT_VERIFIED,1.820003,13919,1
125:140,VERIFIED,2.037234,13919,0
125:189,NOT_VERIFIED,1.693009,13919,1
125:265,NOT_VERIFIED,2.043734,13919,1
125:279,NOT_VERIFIED,1.890462,13919,1
125:310,NOT_VERIFIED,2.053326,13919,1
126:59,NOT_VERIFIED,0.790552,13919,1
126:66,NOT_VERIFIED,0.240936,13919,1
126:70,NOT_VERIFIED,0.435792,13919,1
126:133,NOT_VERIFIED,1.037836,13919,1
126:138,NOT_VERIFIED,1.866868,13919,1
126:190,NOT_VERIFIED,0.183139,13919,1
126:264,NOT_VERIFIED,1.576981,13919,1
126:271,NOT_VERIFIED,0.223482,13919,1
126:276,NOT_VERIFIED,2.017968,13919,1
126:309,NOT_VERIFIED,1.772301,13919,1
127:5,NOT_VERIFIED,2.326751,13919,1
127:50,NOT_VERIFIED,1.727647,13919,1
127:57,NOT_VERIFIED,0.469956,13919,1
127:69,NOT_VERIFIED,0.464408,13919,1
127:131,NOT_VERIFIED,1.479780,13919,1
127:134,NOT_VERIFIED,1.120267,13919,1
127:141,NOT_VERIFIED,0.438969,13919,1
127:191,NOT_VERIFIED,0.146840,13919,1
127:269,NOT_VERIFIED,0.296253,13919,1
127:271,NOT_VERIFIED,0.449589,13919,1
127:278,NOT_VERIFIED,1.483580,13919,1
128:4,NOT_VERIFIED,1.855460,13919,1
128:49,NOT_VERIFIED,2.236793,13919,1
128:53,NOT_VERIFIED,1.649325,13919,1
128:80,NOT_VERIFIED,0.232568,13919,1
128:83,NOT_VERIFIED,2.236145,13919,1
128:150,NOT_VERIFIED,1.639029,13919,1
128:200,NOT_VERIFIED,0.225761,13919,1
128:262,NOT_VERIFIED,0.215981,13919,1
128:281,NOT_VERIFIED,1.799690,13919,1
128:311,NOT_VERIFIED,2.122937,13919,1
129:4,NOT_VERIFIED,2.364642,13919,1
129:48,NOT_VERIFIED,2.065146,13919,1
129:74,NOT_VERIFIED,1.956881,13919,1
129:84,NOT_VERIFIED,1.911923,13919,1
129:151,NOT_VERIFIED,1.954104,13919,1
129:201,NOT_VERIFIED,1.771015,13919,1
129:263,NOT_VERIFIED,2.279158,13919,1
129:276,NOT_VERIFIED,1.987708,13919,1
129:309,NOT_VERIFIED,1.920435,13919,1
130:79,NOT_VERIFIED,0.530585,13919,1
130:81,NOT_VERIFIED,0.167586,13919,1
130:83,NOT_VERIFIED,0.214131,13919,1
130:149,NOT_VERIFIED,1.651598,13919,1
130:202,NOT_VERIFIED,0.220112,13919,1
130:262,NOT_VERIFIED,0.166963,13919,1
130:266,NOT_VERIFIED,2.321828,13919,1
130:267,NOT_VERIFIED,0.355354,13919,1
130:279,NOT_VERIFIED,1.709723,13919,1
130:310,NOT_VERIFIED,1.740441,13919,1
131:5,NOT_VERIFIED,0.168229,13919,1
131:54,NOT_VERIFIED,1.411623,13919,1
131:77,NOT_VERIFIED,0.171676,13919,1
131:85,NOT_VERIFIED,1.064217,13919,1
131:152,NOT_VERIFIED,1.254274,13919,1
131:203,NOT_VERIFIED,0.225429,13919,1
131:267,NOT_VERIFIED,1.869700,13919,1
131:269,NOT_VERIFIED,1.246804,13919,1
131:275,NOT_VERIFIED,0.171581,13919,1
132:3,NOT_VERIFIED,1.814648,13919,1
132:49,NOT_VERIFIED,2.284058,13919,1
132:80,NOT_VERIFIED,1.747316,13919,1
132:87,NOT_VERIFIED,1.926681,13919,1
132:265,NOT_VERIFIED,1.735808,13919,1
132:280,NOT_VERIFIED,1.735401,13919,1
133:5,NOT_VERIFIED,2.303707,13919,1
133:73,NOT_VERIFIED,0.981844,13919,1
133:78,NOT_VERIFIED,1.579032,13919,1
133:85,NOT_VERIFIED,1.015826,13919,1
133:155,NOT_VERIFIED,1.930748,13919,1
133:206,NOT_VERIFIED,0.163937,13919,1
133:271,NOT_VERIFIED,0.301530,13919,1
133:273,NOT_VERIFIED,1.528507,13919,1
134:55,NOT_VERIFIED,2.186398,13919,1
134:75,NOT_VERIFIED,0.629162,13919,1
134:82,NOT_VERIFIED,0.633255,13919,1
134:86,NOT_VERIFIED,1.163750,13919,1
134:153,NOT_VERIFIED,1.616780,13919,1
134:207,NOT_VERIFIED,0.172585,13919,1
134:264,NOT_VERIFIED,1.334941,13919,1
134:271,NOT_VERIFIED,0.247090,13919,1
134:277,NOT_VERIFIED,1.706343,13919,1
135:51,NOT_VERIFIED,1.893523,13919,1
135:92,NOT_VERIFIED,2.059245,13919,1
135:150,NOT_VERIFIED,1.979143,13919,1
135:152,NOT_VERIFIED,1.784567,13919,1
135:163,NOT_VERIFIED,1.695471,13919,1
135:195,NOT_VERIFIED,1.652441,13919,1
135:239,NOT_VERIFIED,1.776247,13919,1
135:280,NOT_VERIFIED,1.877044,13919,1
135:284,NOT_VERIFIED,2.051014,13919,1
135:332,NOT_VERIFIED,0.210192,13919,1
135:338,NOT_VERIFIED,2.078589,13919,1
136:36,NOT_VERIFIED,2.002480,13919,1
136:94,NOT_VERIFIED,2.135083,13919,1
136:149,NOT_VERIFIED,1.625148,13919,1
136:151,NOT_VERIFIED,1.829766,13919,1
136:196,NOT_VERIFIED,1.321558,13919,1
136:241,NOT_VERIFIED,2.060729,13919,1
136:282,NOT_VERIFIED,2.162358,13919,1
136:286,NOT_VERIFIED,1.959052,13919,1
136:329,NOT_VERIFIED,2.329599,13919,1
136:335,NOT_VERIFIED,1.885161,13919,1
136:336,NOT_VERIFIED,1.959375,13919,1
136:337,NOT_VERIFIED,1.944354,13919,1
137:6,NOT_VERIFIED,1.112941,13919,1
137:19,NOT_VERIFIED,2.364356,13919,1
137:37,NOT_VERIFIED,1.840686,13919,1
137:90,NOT_VERIFIED,1.705632,13919,1
137:93,NOT_VERIFIED,2.689063,13919,1
137:149,NOT_VERIFIED,1.685770,13919,1
137:155,NOT_VERIFIED,1.798117,13919,1
137:169,NOT_VERIFIED,1.876888,13919,1
137:197,NOT_VERIFIED,0.229672,13919,1
137:237,NOT_VERIFIED,1.107461,13919,1
137:240,NOT_VERIFIED,1.486021,13919,1
137:285,NOT_VERIFIED,1.875589,13919,1
137:289,NOT_VERIFIED,1.726491,13919,1
137:339,NOT_VERIFIED,1.482996,13919,1
137:345,NOT_VERIFIED,1.756020,13919,1
138:22,NOT_VERIFIED,2.056319,13919,1
138:38,NOT_VERIFIED,1.865047,13919,1
138:89,NOT_VERIFIED,2.308970,13919,1
138:154,NOT_VERIFIED,1.855809,13919,1
138:155,NOT_VERIFIED,1.747482,13919,1
138:170,NOT_VERIFIED,1.972856,13919,1
138:177,NOT_VERIFIED,2.246626,13919,1
138:198,NOT_VERIFIED,1.820007,13919,1
138:236,NOT_VERIFIED,1.787601,13919,1
138:276,NOT_VERIFIED,2.121781,13919,1
138:292,NOT_VERIFIED,1.961360,13919,1
138:328,NOT_VERIFIED,0.174257,13919,1
138:342,NOT_VERIFIED,1.734103,13919,1
139:52,NOT_VERIFIED,1.743506,13919,1
139:91,NOT_VERIFIED,2.166375,13919,1
139:153,NOT_VERIFIED,1.787992,13919,1
139:164,NOT_VERIFIED,1.859792,13919,1
139:196,NOT_VERIFIED,1.374100,13919,1
139:238,NOT_VERIFIED,1.997497,13919,1
139:282,NOT_VERIFIED,1.788806,13919,1
139:291,NOT_VERIFIED,2.636541,13919,1
139:331,NOT_VERIFIED,1.721461,13919,1
139:333,NOT_VERIFIED,1.830839,13919,1
140:20,VERIFIED,2.239267,13919,0
140:94,NOT_VERIFIED,2.044492,13919,1
140:154,NOT_VERIFIED,1.996115,13919,1
140:178,NOT_VERIFIED,2.384515,13919,1
140:241,NOT_VERIFIED,2.128082,13919,1
140:279,NOT_VERIFIED,1.823419,13919,1
140:293,NOT_VERIFIED,1.689559,13919,1
140:332,NOT_VERIFIED,2.314387,13919,1
140:340,NOT_VERIFIED,1.852407,13919,1
141:7,NOT_VERIFIED,0.279897,13919,1
141:21,NOT_VERIFIED,2.175644,13919,1
141:50,NOT_VERIFIED,1.624274,13919,1
141:152,NOT_VERIFIED,1.870607,13919,1
141:153,NOT_VERIFIED,2.372684,13919,1
141:165,NOT_VERIFIED,1.716893,13919,1
141:194,NOT_VERIFIED,0.156182,13919,1
141:278,NOT_VERIFIED,1.556240,13919,1
141:294,NOT_VERIFIED,1.680571,13919,1
141:341,NOT_VERIFIED,2.225550,13919,1
141:343,NOT_VERIFIED,1.815725,13919,1
142:17,NOT_VERIFIED,0.946488,13919,1
142:21,NOT_VERIFIED,0.448135,13919,1
142:184,NOT_VERIFIED,0.205855,13919,1
142:185,NOT_VERIFIED,0.163418,13919,1
142:192,NOT_VERIFIED,0.178494,13919,1
142:194,NOT_VERIFIED,1.810368,13919,1
142:377,NOT_VERIFIED,0.180492,13919,1
142:379,NOT_VERIFIED,0.161823,13919,1
143:16,NOT_VERIFIED,1.227467,13919,1
143:186,NOT_VERIFIED,0.365748,13919,1
143:191,NOT_VERIFIED,0.590948,13919,1
143:196,NOT_VERIFIED,0.181122,13919,1
143:379,NOT_VERIFIED,0.427122,13919,1
143:399,NOT_VERIFIED,0.139090,13919,1
144:15,NOT_VERIFIED,1.098169,13919,1
144:19,NOT_VERIFIED,2.270281,13919,1
144:188,NOT_VERIFIED,0.143107,13919,1
144:191,NOT_VERIFIED,0.150169,13919,1
144:193,NOT_VERIFIED,0.159391,13919,1
144:197,NOT_VERIFIED,0.532301,13919,1
144:378,NOT_VERIFIED,0.164621,13919,1
144:381,NOT_VERIFIED,0.157084,13919,1
145:52,NOT_VERIFIED,1.769352,13919,1
145:60,NOT_VERIFIED,2.179602,13919,1
145:95,NOT_VERIFIED,2.032493,13919,1
145:219,NOT_VERIFIED,2.973217,13919,1
145:238,NOT_VERIFIED,3.031344,13919,1
145:351,NOT_VERIFIED,1.594922,13919,1
145:353,NOT_VERIFIED,1.577290,13919,1
146:17,NOT_VERIFIED,1.150888,13919,1
146:58,NOT_VERIFIED,0.165574,13919,1
146:61,NOT_VERIFIED,1.842291,13919,1
146:218,NOT_VERIFIED,1.906803,13919,1
146:234,NOT_VERIFIED,0.169019,13919,1
146:237,NOT_VERIFIED,1.716225,13919,1
146:346,NOT_VERIFIED,0.170970,13919,1
146:359,NOT_VERIFIED,1.933294,13919,1
147:8,NOT_VERIFIED,1.701950,13919,1
147:51,NOT_VERIFIED,1.795796,13919,1
147:64,NOT_VERIFIED,1.223028,13919,1
147:96,NOT_VERIFIED,1.723162,13919,1
147:220,NOT_VERIFIED,1.690406,13919,1
147:234,NOT_VERIFIED,1.038141,13919,1
147:239,NOT_VERIFIED,1.692116,13919,1
147:351,NOT_VERIFIED,1.766606,13919,1
147:354,NOT_VERIFIED,1.902478,13919,1
148:15,NOT_VERIFIED,1.694498,13919,1
148:50,NOT_VERIFIED,1.924993,13919,1
148:56,NOT_VERIFIED,1.904061,13919,1
148:97,VERIFIED,1.918167,13919,0
148:216,NOT_VERIFIED,1.727073,13919,1
148:221,VERIFIED,1.904883,13919,0
148:354,NOT_VERIFIED,1.767642,13919,1
148:357,NOT_VERIFIED,2.181618,13919,1
149:39,NOT_VERIFIED,1.810339,13919,1
149:171,NOT_VERIFIED,2.253938,13919,1
149:179,NOT_VERIFIED,1.814168,13919,1
149:212,NOT_VERIFIED,1.679271,13919,1
149:245,NOT_VERIFIED,2.301564,13919,1
149:279,NOT_VERIFIED,1.670857,13919,1
149:285,NOT_VERIFIED,1.731124,13919,1
149:286,NOT_VERIFIED,1.816212,13919,1
149:332,NOT_VERIFIED,0.274307,13919,1
149:337,NOT_VERIFIED,2.272343,13919,1
149:339,NOT_VERIFIED,1.791192,13919,1
150:53,NOT_VERIFIED,1.900692,13919,1
150:166,NOT_VERIFIED,1.984491,13919,1
150:213,NOT_VERIFIED,0.230540,13919,1
150:247,NOT_VERIFIED,1.682158,13919,1
150:282,NOT_VERIFIED,1.874821,13919,1
150:284,NOT_VERIFIED,1.754023,13919,1
150:329,NOT_VERIFIED,1.674993,13919,1
150:331,NOT_VERIFIED,2.123737,13919,1
151:33,VERIFIED,1.910304,13919,0
151:180,NOT_VERIFIED,1.763285,13919,1
151:244,NOT_VERIFIED,2.068504,13919,1
151:276,NOT_VERIFIED,1.706976,13919,1
151:288,NOT_VERIFIED,1.866680,13919,1
151:328,NOT_VERIFIED,1.683872,13919,1
151:336,NOT_VERIFIED,1.922603,13919,1
152:6,NOT_VERIFIED,1.137769,13919,1
152:34,NOT_VERIFIED,1.581435,13919,1
152:54,NOT_VERIFIED,1.643815,13919,1
152:167,NOT_VERIFIED,0.170742,13919,1
152:214,NOT_VERIFIED,0.171454,13919,1
152:275,NOT_VERIFIED,1.554336,13919,1
152:294,NOT_VERIFIED,1.497478,13919,1
152:338,NOT_VERIFIED,1.512524,13919,1
152:343,NOT_VERIFIED,1.778722,13919,1
153:55,NOT_VERIFIED,2.023097,13919,1
153:98,NOT_VERIFIED,1.662065,13919,1
153:168,NOT_VERIFIED,1.793427,13919,1
153:215,NOT_VERIFIED,1.956063,13919,1
153:242,NOT_VERIFIED,1.768039,13919,1
153:277,NOT_VERIFIED,2.666866,13919,1
153:291,NOT_VERIFIED,1.872717,13919,1
153:328,NOT_VERIFIED,1.220360,13919,1
153:341,NOT_VERIFIED,1.778229,13919,1
154:40,NOT_VERIFIED,1.849620,13919,1
154:182,NOT_VERIFIED,1.721116,13919,1
154:213,NOT_VERIFIED,1.160119,13919,1
154:244,NOT_VERIFIED,2.104227,13919,1
154:282,NOT_VERIFIED,1.802611,13919,1
154:292,NOT_VERIFIED,1.756262,13919,1
154:333,NOT_VERIFIED,1.693259,13919,1
154:335,NOT_VERIFIED,2.060394,13919,1
154:340,NOT_VERIFIED,1.627053,13919,1
155:7,NOT_VERIFIED,0.163691,13919,1
155:35,NOT_VERIFIED,1.923974,13919,1
155:41,NOT_VERIFIED,1.599841,13919,1
155:99,NOT_VERIFIED,1.582192,13919,1
155:172,NOT_VERIFIED,1.574710,13919,1
155:181,NOT_VERIFIED,1.641336,13919,1
155:211,NOT_VERIFIED,0.159998,13919,1
155:243,NOT_VERIFIED,1.560753,13919,1
155:246,NOT_VERIFIED,1.879619,13919,1
155:289,NOT_VERIFIED,1.665943,13919,1
155:342,NOT_VERIFIED,1.597670,13919,1
155:345,NOT_VERIFIED,1.980787,13919,1
156:32,NOT_VERIFIED,0.174713,13919,1
156:35,NOT_VERIFIED,0.155700,13919,1
156:200,NOT_VERIFIED,0.249624,13919,1
156:203,NOT_VERIFIED,0.156093,13919,1
156:209,NOT_VERIFIED,0.193551,13919,1
156:211,NOT_VERIFIED,0.220305,13919,1
156:312,NOT_VERIFIED,0.204336,13919,1
156:314,NOT_VERIFIED,0.160939,13919,1
157:30,NOT_VERIFIED,0.398659,13919,1
157:34,NOT_VERIFIED,1.496558,13919,1
157:205,NOT_VERIFIED,0.162464,13919,1
157:206,NOT_VERIFIED,0.143678,13919,1
157:210,NOT_VERIFIED,0.143498,13919,1
157:214,NOT_VERIFIED,0.384633,13919,1
157:313,NOT_VERIFIED,0.137349,13919,1
157:316,NOT_VERIFIED,0.138671,13919,1
158:203,NOT_VERIFIED,0.204090,13919,1
158:207,NOT_VERIFIED,0.192835,13919,1
158:213,NOT_VERIFIED,0.380411,13919,1
158:316,NOT_VERIFIED,0.405938,13919,1
158:397,NOT_VERIFIED,0.140959,13919,1
159:25,NOT_VERIFIED,1.768367,13919,1
159:32,NOT_VERIFIED,1.838173,13919,1
159:54,NOT_VERIFIED,2.192814,13919,1
159:76,NOT_VERIFIED,1.724629,13919,1
159:217,NOT_VERIFIED,1.902804,13919,1
159:226,NOT_VERIFIED,1.920638,13919,1
159:351,NOT_VERIFIED,1.950304,13919,1
159:354,NOT_VERIFIED,1.495644,13919,1
160:28,NOT_VERIFIED,2.166553,13919,1
160:53,NOT_VERIFIED,1.740041,13919,1
160:80,NOT_VERIFIED,0.224130,13919,1
160:230,NOT_VERIFIED,1.662006,13919,1
160:247,NOT_VERIFIED,1.684007,13919,1
160:357,NOT_VERIFIED,1.862350,13919,1
160:358,NOT_VERIFIED,1.755697,13919,1
161:29,NOT_VERIFIED,1.745768,13919,1
161:30,NOT_VERIFIED,1.709240,13919,1
161:72,NOT_VERIFIED,1.801819,13919,1
161:78,NOT_VERIFIED,1.783072,13919,1
161:229,NOT_VERIFIED,1.850537,13919,1
161:235,NOT_VERIFIED,1.771603,13919,1
161:246,NOT_VERIFIED,1.828240,13919,1
161:356,NOT_VERIFIED,1.979482,13919,1
161:359,NOT_VERIFIED,1.768048,13919,1
162:26,NOT_VERIFIED,1.551680,13919,1
162:55,NOT_VERIFIED,1.946971,13919,1
162:75,NOT_VERIFIED,0.171198,13919,1
162:231,NOT_VERIFIED,1.710179,13919,1
162:235,NOT_VERIFIED,0.683345,13919,1
162:242,NOT_VERIFIED,1.599599,13919,1
162:354,NOT_VERIFIED,1.599794,13919,1
162:357,NOT_VERIFIED,1.784863,13919,1
163:8,NOT_VERIFIED,0.430547,13919,1
163:166,NOT_VERIFIED,1.789085,13919,1
163:167,NOT_VERIFIED,0.432622,13919,1
163:195,NOT_VERIFIED,1.761895,13919,1
163:216,NOT_VERIFIED,1.734682,13919,1
163:221,NOT_VERIFIED,0.429532,13919,1
163:332,NOT_VERIFIED,0.225951,13919,1
163:361,NOT_VERIFIED,1.916684,13919,1
163:363,NOT_VERIFIED,1.753769,13919,1
163:374,NOT_VERIFIED,1.945169,13919,1
164:168,NOT_VERIFIED,0.432020,13919,1
164:196,NOT_VERIFIED,0.430131,13919,1
164:220,NOT_VERIFIED,0.432361,13919,1
164:333,NOT_VERIFIED,1.730705,13919,1
164:335,NOT_VERIFIED,1.732956,13919,1
164:364,NOT_VERIFIED,0.426228,13919,1
164:365,NOT_VERIFIED,1.715019,13919,1
165:7,NOT_VERIFIED,1.440284,13919,1
165:167,NOT_VERIFIED,1.549125,13919,1
165:168,NOT_VERIFIED,0.425617,13919,1
165:194,NOT_VERIFIED,0.445887,13919,1
165:219,NOT_VERIFIED,2.090014,13919,1
165:222,NOT_VERIFIED,1.665072,13919,1
165:367,NOT_VERIFIED,1.730705,13919,1
165:368,NOT_VERIFIED,1.976958,13919,1
165:375,NOT_VERIFIED,1.833847,13919,1
165:376,NOT_VERIFIED,0.428241,13919,1
166:24,NOT_VERIFIED,1.767346,13919,1
166:213,NOT_VERIFIED,1.660026,13919,1
166:231,NOT_VERIFIED,1.997933,13919,1
166:329,NOT_VERIFIED,1.819328,13919,1
166:335,NOT_VERIFIED,1.727204,13919,1
166:360,NOT_VERIFIED,1.898475,13919,1
166:361,NOT_VERIFIED,2.238867,13919,1
167:6,NOT_VERIFIED,0.441064,13919,1
167:25,NOT_VERIFIED,0.171761,13919,1
167:214,NOT_VERIFIED,0.169835,13919,1
167:227,NOT_VERIFIED,1.562841,13919,1
167:230,NOT_VERIFIED,0.174037,13919,1
167:363,NOT_VERIFIED,1.781750,13919,1
167:368,NOT_VERIFIED,1.790306,13919,1
167:374,NOT_VERIFIED,1.986219,13919,1
167:376,NOT_VERIFIED,0.426134,13919,1
168:26,NOT_VERIFIED,1.753420,13919,1
168:215,NOT_VERIFIED,1.756521,13919,1
168:217,NOT_VERIFIED,1.761698,13919,1
168:226,NOT_VERIFIED,1.870088,13919,1
168:328,NOT_VERIFIED,0.428266,13919,1
168:365,VERIFIED,1.944336,13919,0
168:367,NOT_VERIFIED,0.444008,13919,1
168:375,NOT_VERIFIED,1.863757,13919,1
169:171,VERIFIED,1.940552,13919,0
169:172,NOT_VERIFIED,1.822517,13919,1
169:185,NOT_VERIFIED,1.211845,13919,1
169:237,NOT_VERIFIED,1.369164,13919,1
169:240,NOT_VERIFIED,1.424450,13919,1
169:372,NOT_VERIFIED,1.918551,13919,1
170:172,NOT_VERIFIED,2.042643,13919,1
170:187,NOT_VERIFIED,1.710324,13919,1
170:190,NOT_VERIFIED,1.638648,13919,1
170:225,NOT_VERIFIED,2.168414,13919,1
170:236,NOT_VERIFIED,1.745358,13919,1
170:362,NOT_VERIFIED,1.776723,13919,1
170:369,NOT_VERIFIED,1.728027,13919,1
170:373,NOT_VERIFIED,1.722028,13919,1
171:199,NOT_VERIFIED,1.763086,13919,1
171:202,NOT_VERIFIED,1.771750,13919,1
171:233,NOT_VERIFIED,1.805409,13919,1
171:245,NOT_VERIFIED,1.743273,13919,1
171:366,NOT_VERIFIED,2.248972,13919,1
171:370,NOT_VERIFIED,1.777876,13919,1
171:371,NOT_VERIFIED,1.731780,13919,1
172:206,NOT_VERIFIED,2.162795,13919,1
172:243,NOT_VERIFIED,1.580301,13919,1
172:246,NOT_VERIFIED,1.593993,13919,1
172:372,NOT_VERIFIED,1.891540,13919,1
173:2,NOT_VERIFIED,1.660106,13919,1
173:176,NOT_VERIFIED,1.714982,13919,1
173:185,NOT_VERIFIED,1.338915,13919,1
173:220,NOT_VERIFIED,1.674752,13919,1
173:234,NOT_VERIFIED,1.368839,13919,1
173:249,NOT_VERIFIED,1.974493,13919,1
173:369,NOT_VERIFIED,1.682937,13919,1
174:2,NOT_VERIFIED,1.692646,13919,1
174:175,NOT_VERIFIED,1.671599,13919,1
174:191,NOT_VERIFIED,1.602493,13919,1
174:223,NOT_VERIFIED,1.774984,13919,1
174:224,NOT_VERIFIED,1.742083,13919,1
174:248,NOT_VERIFIED,1.632779,13919,1
174:252,NOT_VERIFIED,1.874504,13919,1
174:370,NOT_VERIFIED,1.712975,13919,1
174:371,NOT_VERIFIED,1.713354,13919,1
175:2,NOT_VERIFIED,1.626865,13919,1
175:203,NOT_VERIFIED,0.442488,13919,1
175:228,NOT_VERIFIED,1.655771,13919,1
175:232,NOT_VERIFIED,1.873718,13919,1
175:255,NOT_VERIFIED,1.729747,13919,1
175:258,NOT_VERIFIED,1.584139,13919,1
175:369,NOT_VERIFIED,1.993456,13919,1
175:373,NOT_VERIFIED,1.663450,13919,1
176:2,NOT_VERIFIED,1.621709,13919,1
176:206,NOT_VERIFIED,0.162678,13919,1
176:231,NOT_VERIFIED,1.733951,13919,1
176:235,NOT_VERIFIED,1.748045,13919,1
176:259,NOT_VERIFIED,1.649075,13919,1
176:370,NOT_VERIFIED,1.775843,13919,1
177:19,NOT_VERIFIED,2.041246,13919,1
177:70,NOT_VERIFIED,1.617725,13919,1
177:240,NOT_VERIFIED,1.700215,13919,1
177:251,NOT_VERIFIED,0.447396,13919,1
177:340,NOT_VERIFIED,1.888579,13919,1
177:342,NOT_VERIFIED,1.795143,13919,1
178:22,NOT_VERIFIED,1.945670,13919,1
178:71,NOT_VERIFIED,1.787026,13919,1
178:225,NOT_VERIFIED,1.963326,13919,1
178:254,NOT_VERIFIED,1.857595,13919,1
178:340,NOT_VERIFIED,1.819227,13919,1
179:29,NOT_VERIFIED,1.783813,13919,1
179:35,NOT_VERIFIED,1.916515,13919,1
179:83,NOT_VERIFIED,1.539622,13919,1
179:243,NOT_VERIFIED,1.771961,13919,1
179:261,NOT_VERIFIED,1.070171,13919,1
179:336,NOT_VERIFIED,1.969758,13919,1
179:339,NOT_VERIFIED,1.078565,13919,1
180:23,NOT_VERIFIED,1.792011,13919,1
180:84,NOT_VERIFIED,2.135900,13919,1
180:233,NOT_VERIFIED,1.782992,13919,1
180:257,NOT_VERIFIED,1.649788,13919,1
180:336,NOT_VERIFIED,1.953617,13919,1
181:27,NOT_VERIFIED,1.711007,13919,1
181:33,NOT_VERIFIED,1.991962,13919,1
181:85,NOT_VERIFIED,0.434875,13919,1
181:232,NOT_VERIFIED,1.801259,13919,1
181:244,NOT_VERIFIED,1.821926,13919,1
181:258,NOT_VERIFIED,1.878676,13919,1
181:339,NOT_VERIFIED,1.647312,13919,1
181:342,NOT_VERIFIED,1.749288,13919,1
182:86,NOT_VERIFIED,1.775152,13919,1
182:208,NOT_VERIFIED,1.380097,13919,1
182:233,NOT_VERIFIED,1.917997,13919,1
182:245,NOT_VERIFIED,1.791433,13919,1
182:340,VERIFIED,2.182996,13919,0
182:342,NOT_VERIFIED,1.890334,13919,1
183:21,NOT_VERIFIED,1.879545,13919,1
183:61,VERIFIED,1.924125,13919,0
183:290,NOT_VERIFIED,1.806991,13919,1
183:366,NOT_VERIFIED,1.816613,13919,1
184:6,NOT_VERIFIED,0.194940,13919,1
184:63,NOT_VERIFIED,0.657759,13919,1
184:194,NOT_VERIFIED,0.227669,13919,1
184:201,NOT_VERIFIED,0.282704,13919,1
184:202,NOT_VERIFIED,0.142853,13919,1
184:253,NOT_VERIFIED,0.206153,13919,1
184:294,NOT_VERIFIED,0.215441,13919,1
184:320,NOT_VERIFIED,0.220028,13919,1
184:368,NOT_VERIFIED,0.342072,13919,1
184:380,NOT_VERIFIED,0.267699,13919,1
185:58,NOT_VERIFIED,0.180587,13919,1
185:62,NOT_VERIFIED,0.165601,13919,1
185:192,NOT_VERIFIED,0.162416,13919,1
185:196,NOT_VERIFIED,0.343089,13919,1
185:202,NOT_VERIFIED,0.272125,13919,1
185:206,NOT_VERIFIED,1.304134,13919,1
185:249,NOT_VERIFIED,0.228116,13919,1
185:291,NOT_VERIFIED,1.383856,13919,1
185:318,NOT_VERIFIED,0.178687,13919,1
185:328,NOT_VERIFIED,1.663470,13919,1
185:334,NOT_VERIFIED,0.158558,13919,1
185:365,NOT_VERIFIED,0.236113,13919,1
185:379,NOT_VERIFIED,0.136250,13919,1
186:22,NOT_VERIFIED,1.624092,13919,1
186:64,NOT_VERIFIED,0.604766,13919,1
186:194,NOT_VERIFIED,0.166713,13919,1
186:200,NOT_VERIFIED,0.632403,13919,1
186:203,NOT_VERIFIED,1.248926,13919,1
186:254,NOT_VERIFIED,0.224175,13919,1
186:288,NOT_VERIFIED,1.575576,13919,1
186:320,NOT_VERIFIED,0.176327,13919,1
186:328,NOT_VERIFIED,0.228747,13919,1
186:367,NOT_VERIFIED,1.567170,13919,1
186:379,NOT_VERIFIED,0.604141,13919,1
187:19,NOT_VERIFIED,1.749523,13919,1
187:56,NOT_VERIFIED,1.700395,13919,1
187:287,NOT_VERIFIED,1.942095,13919,1
187:293,NOT_VERIFIED,1.626231,13919,1
187:363,NOT_VERIFIED,1.698683,13919,1
188:7,NOT_VERIFIED,0.394747,13919,1
188:60,NOT_VERIFIED,0.267303,13919,1
188:197,NOT_VERIFIED,0.251358,13919,1
188:207,NOT_VERIFIED,0.216711,13919,1
188:251,NOT_VERIFIED,0.202248,13919,1
188:289,NOT_VERIFIED,0.402664,13919,1
188:322,NOT_VERIFIED,0.403358,13919,1
188:382,NOT_VERIFIED,0.264460,13919,1
189:7,NOT_VERIFIED,1.313833,13919,1
189:21,NOT_VERIFIED,0.426406,13919,1
189:63,NOT_VERIFIED,0.342093,13919,1
189:198,NOT_VERIFIED,1.651107,13919,1
189:205,NOT_VERIFIED,0.347826,13919,1
189:253,NOT_VERIFIED,0.539723,13919,1
189:323,NOT_VERIFIED,2.158855,13919,1
189:366,NOT_VERIFIED,1.746730,13919,1
189:382,NOT_VERIFIED,1.556154,13919,1
190:59,NOT_VERIFIED,0.168470,13919,1
190:197,NOT_VERIFIED,0.167808,13919,1
190:205,NOT_VERIFIED,0.314679,13919,1
190:206,NOT_VERIFIED,0.164307,13919,1
190:250,NOT_VERIFIED,0.150687,13919,1
190:285,NOT_VERIFIED,1.861205,13919,1
190:319,NOT_VERIFIED,0.170682,13919,1
190:322,NOT_VERIFIED,0.226808,13919,1
190:332,NOT_VERIFIED,0.139452,13919,1
190:362,NOT_VERIFIED,1.621277,13919,1
